StationId,Name,Domain,Stipend,Location,Branches,Project Description,Reqd Skill Sets, Reqd Electives
3272,UBS Business Solutions (India) Private Limited - Group Operations(Hyderabad),Finance and Mgmt,,Hyderabad,,"","",""
3485,UBS Business Solutions (India) Private Limited - RAS FINANCE(Mumbai),Finance and Mgmt,,Mumbai,,"","",""
3270,UBS Business Solutions(India)PrivateLimited-Group Operations(Mumbai),Finance and Mgmt,,Mumbai,,"","",""
3446,Udaan(Bangalore),Finance and Mgmt,35000,Bangalore,Any,"-","-","-"
3888,Udaan(Delhi),Finance and Mgmt,,Delhi,Any,"Please refer the Udaan Problem Bank","-","-"
3203,Udhyam Learning Foundatation(Bangalore),Others,26000,Bangalore,,"","",""
1196,UPGRAD(Mumbai),IT,40000,Mumbai,A1 A3 A4 A7 A8 AA,"Content Development, Content Creation, Content Ideation Skills: Artificial Intelligence, Mobile Computing, Natural Language Processing, Embedded System, Principles of Programming Language Learning on New Age skills as below - Machine Learning - Artificial Intelligence - Big Data - Cloud - Analytics","-","-"
3901,Urban Ladder(Bangalore),Finance and Mgmt,30000,Bangalore,A1 A2 A3 A4 A5 A7 A8 AA AB,"a. Collate data available in different systems and build a through and through visibility of customers, orders, inventory and cash across the chain b. Build simulation engines and scenario analysis to help in strategic decision making Business Problem Solving & Real life analytical business modelling","-","-"
3357,UST Global - Cochin(Cochin),IT,20000,Cochin,Any,"Developing data driven infrastructure automation tools. Python knowledge, ML skills,Interest in coding","Coding , ML , Phython","-"
3103,UST Global- Chennai(Chennai),IT,20000,Chennai,Any,"-","-","-"
3323,UST Global- Trivandrum(Trivandrum),IT,20000,Trivandrum,,"","",""
3945,Valorem Stack Pvt. Ltd. (FloBiz)(Bangalore),IT,35000,Bangalore,A3 A7 A8,"Small businesses form the backbone of the Indian economy contributing over 35% to the GDP. We at FloBiz are transforming the way small businesses are run. FloBiz augment the current operative practices at SMEs and help in implementing data-driven growth strategies. This project involves building business utility software, productivity tools and technology products to help SMEs grow their business. Skills: 1. Good knowledge of data structures and algorithms is mandatory 2. Basic understanding of OOP is mandatory 3. Basic understanding of relational databases (optional) 4. Knowledge of RESTful frameworks (optional) 5. For Android Development - good understanding of Android, Kotlin, Java, RxJava is mandatory - Good communication skills - Good interpersonal skills Object Oriented Programming (Mandatory), Data Structures and Algorithms (Preferred), DBMS (Preferred) - Learning how to build scalable systems and work with the team that shipped Koinex (India’s largest cryptocurrency exchange with a million users and transactions worth billions of dollars) - Microservices Pattern - Will get opportunity to work on products from scratch - Opportunity to work on Elixir (Backend), which is the tech behind WhatsApp, Discord, bet365, Grindr, etc. - Will get exposure to Angular 7, AWS, Docker, etc. - Acquire and apply knowledge of RxJava, Dagger, Retrofit and Android Jetpack Component (for android) - Work efficiently as an individual or team player - Apply references of different mobile design patterns (MVC, MVP, MVVM) - Demonstrate problem identification and solving skill - Acquire and apply knowledge of SDLC (Agile Methodology) and JIRA - Apply relevant references, guidelines and code of ethics related to engineering practices - A lot of emphasis is given to security and performance, as the data we are dealing with is financial data of the clients, hence security is one of our primary concerns. - Get exposure of working on autoscaling and load testing, which will help you understand the intricacies of scalable systems","-","-"
3946,Valorem Stack Pvt. Ltd. (FloBiz) Operations(Bangalore),Finance and Mgmt,25000,Bangalore,Any,"Understanding, streamlining and optimizing operations processes of a FinTech ecosystem operating with a portfolio of multiple products. The project will involve working with various external (customers, third party tie-ups, potential customers) as well as internal stakeholders (teams across engineering, sales, operations and product) to reduce operating suboptimality and designing scalable process workflows to facilitate collaboration & communication between all these nodes. Depending on the bandwidth, you’ll also be working on projects with the marketing, BD and strategy teams. Skills: 1. Microsoft Office 2. Exposure to different collaboration/ communication cools such as CRM, CMS, Slack, JIRA etc. is a plus 3. Ability to cold call potential/ existing customers and collate actionable insights is a must Passion for solving business problems in a startup environment, exceptional communication skills (both written and verbal), stakeholder management, business acumen Marketing Research (preferred) ? Hands on experience in handling the operations in a fast-growing company ? Comprehensive understanding of how different teams (engineering, sales, operations and product) work together to ship scalable products ? Structuring and streamlining processes involving multiple stakeholders","-","-"
3949,VCTIP Pvt. Ltd. (Market Data Forecast) Business Development(Hyderabad),Finance and Mgmt,15000,Hyderabad,Any,"Play a key role in assisting the sales team by taking part in outbound and inbound calling and increase the growth of the organization Skills: MS Outlook, MS Excel, Linked IN profile, any CRM suite, Efficient Communication and Business Acumen • Gain insider access to workings of MNCs • Gather immense knowledge on value chains • Valuable stepping stone for Investment Banking","-","-"
1446,VCTIP Pvt. Ltd. (Market Data Forecast) Research Associate(Hyderabad),Others,12000,Hyderabad,A5,"Play a key role in assisting the research team by taking part in secondary research surveys and author report descriptions, summaries, articles, blog posts about various industry trends Skills: MS Office Suite, Technical Report Writing, Efficient Communication • Become Subject Matter Expert in specific Domain • Gather immense knowledge on supply chains • Valuable stepping stone for consultants","-","-"
3944,VCTIP Pvt. Ltd. (Market Data Forecast) Software Development(Hyderabad),Finance and Mgmt,20000,Hyderabad,A7 H103 H112 H313,"• Support the IT team in maintaining hardware, software, and other systems • Assist with troubleshooting issues and provide technical support • Organize and maintain IT resources • Lend IT support in areas such as cybersecurity, programming, analytics, and data management Skills: Familiar with Java, .NET, JavaScript, PHP, Python HTML/DHTML and Microsoft Office Suite • Engage with International Clientele as part of handling client side dashboards • Gather immense knowledge on relevant subject matter as part of external collaborations • Any IP developed as part of the course would be credited to the developer","-","-"
3970,Viacom 18 Media Pvt. Ltd. - Digital Ventures(Bangalore),Finance and Mgmt,30000,Bangalore,A1 A4 A7 AB,"• To build scalable AI applications for Voot app (primarily on server or may be client side) • To carry out various activities which involves machine learning as primary responsibility • Implementation of new research paper which fits Voot app objectives Skills: • Deep learning, • Machine learning, • Python/Java/Scala (preferred, but any other language also fine) We are in need of passionate and dedicated candidates for challenging role to design and build AI/ML based applications for video-streaming app. - • Experience of working in digital space. • Passionate to learn new skills for additional roles and responsibilities. • High aptitude","-","-"
3097,Viacom18 Media Pvt. Ltd - Corporate Strategy(Mumbai),Finance and Mgmt,30000,Mumbai,A3 A7 A8 B3 B4,"? There is an opportunity to increase viewership across major channels of ViaCom18 through better allocation of music content ? An allocation module that assigns content across available slots to maximize viewership ? To scale the module across other channels and automate the allocation system","Data Analytics & Machine Learning , Machine Learning, Deep Learning , Python, R , Ability to learn fast , Good Communication Skills , Good Presentation Skills","-"
3096,Viacom18 Media Pvt. Ltd - Digital Ventures(Mumbai),Finance and Mgmt,30000,Mumbai,A1 A2 A3 A4 A7 A8 AA AB,"The Licensing and Partnerships team in Digital Ventures at Viacom18 works on premium platforms like YouTube, Gaana.com, ShareIt and across categories like – OEMs, Payments, Broadband, DTH and Telco providers, Brands and services like E-commerce, transport and utilities to maximize the reach and experience of Viacom18 digital services VOOT and VOOT Kids.","-","-"
4073,Visteon Corporation(Bangalore),Mechanical,,Bangalore,H141,"-","-","-"
813,VMS (Vakil Mehta Seth) Consultants Private Limited(Mumbai),Infrastructure,,Mumbai,,"","",""
